date,bank,tipo,buy,sell
2025-03-20,Scotiabank,Dólar (USD) Sucursales,61.35,63.3
2025-03-20,Scotiabank,Dólar (USD) Canales Digitales*,61.5,63.25
2025-03-20,Banreservas,,61.7,63.2
2025-03-20,Banco Popular,,61.3,63.25
2025-03-20,BHD,,61.449999999999996,63.25
2025-03-20,Santa Cruz,,62.3,63.3
2025-03-20,Banco Caribe,,62.25,63.25
2025-03-20,BDI,,62.349999999999994,63.3
2025-03-20,Vimenca,,0,0
2025-03-20,BLH,,62.2,63.3
2025-03-20,Promerica,,61.849999999999994,63.3
2025-03-20,Banesco,,61.3,63.25
2025-03-20,Lafise,,61.75,63.25
2025-03-20,Ademi,,62.2,63.25
2025-03-20,Quezada,,62.75,63.449999999999996
