date,bank,tipo,buy,sell
2025-03-23,Scotiabank,Dólar (USD) Sucursales,61.4,63.35
2025-03-23,Scotiabank,Dólar (USD) Canales Digitales*,61.55,63.3
2025-03-23,Banreservas,,61.75,63.25
2025-03-23,Banco Popular,,61.4,63.35
2025-03-23,BHD,,61.55,63.349999999999994
2025-03-23,Santa Cruz,,62.349999999999994,63.349999999999994
2025-03-23,Banco Caribe,,62.3,63.3
2025-03-23,BDI,,62.349999999999994,63.3
2025-03-23,Vimenca,,62.3,63.349999999999994
2025-03-23,BLH,,62.2,63.3
2025-03-23,Promerica,,61.849999999999994,63.3
2025-03-23,Banesco,,61.4,63.3
2025-03-23,Lafise,,61.8,63.3
2025-03-23,Ademi,,62.3,63.349999999999994
2025-03-23,Quezada,,62.75,63.449999999999996
