date,bank,tipo,buy,sell
2025-03-25,Scotiabank,Dólar (USD) Sucursales,61.5,63.45
2025-03-25,Scotiabank,Dólar (USD) Canales Digitales*,61.65,63.4
2025-03-25,Banreservas,,61.849999999999994,63.349999999999994
2025-03-25,Banco Popular,,61.45,63.4
2025-03-25,BHD,,61.6,63.4
2025-03-25,Santa Cruz,,62.449999999999996,63.449999999999996
2025-03-25,Banco Caribe,,62.4,63.4
2025-03-25,BDI,,62.5,63.4
2025-03-25,Vimenca,,62.4,63.4
2025-03-25,BLH,,62.3,63.45
2025-03-25,Promerica,,61.949999999999996,63.4
2025-03-25,Banesco,,61.5,63.4
2025-03-25,Lafise,,61.9,63.4
2025-03-25,Ademi,,62.3,63.4
2025-03-25,Quezada,,62.8,63.5
