date,bank,tipo,buy,sell
2025-03-24,Scotiabank,Dólar (USD) Sucursales,61.45,63.4
2025-03-24,Scotiabank,Dólar (USD) Canales Digitales*,61.6,63.35
2025-03-24,Banreservas,,61.849999999999994,63.349999999999994
2025-03-24,Banco Popular,,61.4,63.35
2025-03-24,BHD,,61.55,63.349999999999994
2025-03-24,Banco Caribe,,62.3,63.3
2025-03-24,BDI,,62.4,63.349999999999994
2025-03-24,Vimenca,,62.349999999999994,63.349999999999994
2025-03-24,BLH,,62.2,63.3
2025-03-24,Promerica,,61.9,63.349999999999994
2025-03-24,Banesco,,61.449999999999996,63.349999999999994
2025-03-24,Lafise,,61.85,63.35
2025-03-24,Ademi,,62.3,63.349999999999994
2025-03-24,Quezada,,62.8,63.449999999999996
