date,bank,tipo,buy,sell
2025-03-04,Scotiabank,Dólar (USD) Sucursales,60.75,62.7
2025-03-04,Scotiabank,Dólar (USD) Canales Digitales*,60.9,62.65
2025-03-04,Banreservas,,60.949999999999996,62.449999999999996
2025-03-04,Banco Popular,,60.95,62.7
2025-03-04,BHD,,60.5,62.7
2025-03-04,Santa Cruz,,61.7,62.7
2025-03-04,Banco Caribe,,61.65,62.65
2025-03-04,BDI,,61.7,62.65
2025-03-04,Vimenca,,61.7,62.7
2025-03-04,BLH,,61.5,62.7
2025-03-04,Promerica,,61.4,62.65
2025-03-04,Banesco,,60.6,62.65
2025-03-04,Lafise,,61.15,62.65
2025-03-04,Ademi,,61.75,62.65
